price,feature1,feature2
414.0040053,999.1319047,999.4693436
602.5491467,1001.358877,1000.49895
501.8139635,999.0180044,1000.525178
657.2588889,1003.012366,1000.426094
545.5852028,999.256502,1000.809129
363.1143358,998.8994868,998.9159276
587.1013487,1001.712995,1000.213874
535.9831257,1000.47316,1000.18833
357.044414,998.4959402,998.9773621
543.9185096,1002.275553,999.5485392
487.469524,1000.171232,999.8737493
491.0377342,998.7170752,1000.576127
618.123417,1000.262683,1001.255814
442.9335795,999.1843564,999.7879541
528.4401545,1000.646577,999.8835084
492.873271,999.3172221,1000.238398
497.0438765,999.1713572,1000.374026
606.297362,999.0347636,1001.580037
368.9020446,999.7885683,998.6160155
463.833156,999.2106721,999.9175512
411.3563617,1000.06783,998.9735687
670.2123763,1001.177844,1001.359235
408.5223636,998.1806575,999.6951227
484.4363837,1000.012333,999.8446782
492.6419263,1000.271943,999.7328818
381.8529899,999.0594676,999.1218465
613.9599526,1000.603312,1000.993235
327.3602413,999.9842391,998.1456383
491.7924066,1000.178236,999.7706591
585.4441279,1001.602913,1000.209775
380.3945669,999.2644642,998.9509537
554.7626666,1001.074034,1000.090636
493.8566807,999.5386825,1000.203309
526.2107462,999.9989058,1000.309436
385.3965599,1000.505072,998.4509326
484.4615915,999.0949014,1000.239597
332.2276435,999.0340453,998.6348294
564.6720717,1000.396453,1000.531259
649.4400682,1000.842887,1001.214518
424.7277899,1000.68571,998.7527058
618.0869511,1000.582627,1001.049354
511.8927639,999.3302358,1000.516498
331.1216883,999.5167195,998.2427572
558.1640943,998.3719292,1001.450439
493.5696495,1000.34592,999.7113764
396.0557368,999.821329,998.9536208
631.3714017,1000.64168,1001.260034
478.4448662,999.6549755,1000.036654
628.5449946,1000.336317,1001.227758
499.7547468,1001.406108,999.4276817
506.8234736,1001.492334,999.3170149
258.6440375,997.0583472,998.6043139
478.3582379,999.771251,999.9422004
460.5425082,999.2388205,999.8435088
552.6266595,1000.102211,1000.545374
519.6081675,999.0024814,1000.667854
456.9876155,999.9298681,999.6034579
562.6259753,1001.253077,1000.100221
560.9872101,1001.099848,1000.168135
588.2426815,999.009733,1001.484773
579.4306547,1002.032435,999.965416
490.6889113,999.5442524,1000.030925
372.7774356,998.9566155,999.0047435
677.2762869,1001.921941,1001.14069
420.7662132,998.4645902,999.8365442
478.0863681,999.1291167,1000.190748
608.7991805,999.8587428,1001.244124
498.4003641,1000.277466,999.9052823
351.0900892,998.1508521,999.1088726
604.7965235,1000.814902,1000.926708
584.2941508,1000.320648,1000.735106
552.3685964,999.2306715,1000.968248
514.856364,999.8144164,1000.164354
324.7527847,999.3307063,998.3562614
551.6500996,999.3762042,1000.841348
646.4213712,1000.473865,1001.445428
412.0162779,1000.423545,998.784482
542.0558131,1001.902146,999.6231063
376.8202757,1000.241367,998.4910844
485.655422,1000.446582,999.6043024
530.0010443,1001.442676,999.7501175
531.4823722,1000.9042,1000.022442
502.9017022,998.7516309,1000.692028
320.2278344,999.6540694,998.0593701
410.1722869,999.8132176,999.1219399
307.4926247,998.8922375,998.2965769
414.3215433,998.9331012,999.3923008
429.4725952,999.2945366,999.5334353
611.3728069,1000.989604,1000.771899
579.4980082,1000.255318,1000.831032
645.8481536,999.7172904,1001.82193
528.2198726,998.8430167,1000.847018
487.2993308,999.653262,1000.05451
530.9931459,1001.45641,999.7298781
374.1976028,1000.239123,998.5604958
453.8258268,999.4593634,999.7301904
535.0456266,1001.021565,999.9954065
381.3683268,999.8385761,998.6963928
657.7186801,999.315564,1002.118703
403.0625637,1000.168338,998.744956
502.4059215,999.7915108,1000.02117
612.4871622,1000.421353,1001.101976
473.1437303,999.3162586,1000.007512
648.4985365,1000.09536,1001.648704
477.5930159,999.5173182,1000.002186
478.8571901,999.8107453,999.8137991
469.1131061,998.5950316,1000.174669
558.8774159,1000.28688,1000.557827
560.6780519,999.782749,1000.664443
484.560105,999.7145735,1000.062465
602.9701103,1000.682118,1000.920554
501.8883172,998.5199664,1000.699055
296.9898468,998.2256301,998.4731398
409.9525774,1000.150757,998.9260238
429.2145201,1000.18751,999.2106452
529.7197158,1000.622007,1000.11107
503.2161408,998.7199248,1000.691642
656.6547446,999.7492461,1001.872105
378.8143046,999.2510682,999.0118551
627.6401642,1001.092983,1000.958074
420.3567697,999.5003509,999.3089718
347.1952144,998.9080595,998.7819942
559.9610885,1001.585603,1000.035764
437.9040144,998.5702326,1000.049084
382.4819857,999.6047987,998.905394
446.6125099,1000.652857,999.1361537
578.9434832,1000.693115,1000.61152
427.8570034,999.2716318,999.5912903
563.5836375,1001.252806,1000.177815
603.5586959,1000.429613,1000.976597
445.9404666,998.1094933,1000.306781
577.3166505,1000.494149,1000.660733
453.9716661,1001.346018,998.8848771
367.1609664,998.1113157,999.2989109
591.5035821,1000.737251,1000.707924
404.9031622,999.4032524,999.2345979
403.9032741,999.9566397,998.9183657
425.4826051,998.8192712,999.7912233
657.8001981,1002.129912,1000.816521
664.5087763,1002.236447,1000.901558
503.0504488,997.691184,1001.168144
518.6675615,1000.921873,999.8514539
544.4987832,1001.058459,1000.084752
409.6767582,999.4082386,999.2615107
338.5727094,998.7662671,998.7152162
427.4869951,998.2421022,999.9031629
349.7179944,998.1137444,999.1619843
434.3865432,999.0219602,999.679886
549.9363663,999.9119628,1000.666641
524.5896561,999.7648944,1000.330954
502.9094733,997.2523277,1001.417872
342.0590659,1000.123298,998.0746547
622.0320501,1000.375055,1001.224329
654.8391208,1002.562804,1000.553564
434.6937537,999.9449888,999.4216054
470.5546375,1000.471109,999.4070185
380.4770786,999.8841546,998.613712
560.3817655,1001.190556,1000.246232
549.2573511,999.3072136,1000.835543
494.2516392,999.9880184,999.9218026
450.4248442,1000.08331,999.3349244
594.8404771,1000.038706,1001.096297
412.9068767,1000.264108,998.9138478
433.4231349,1000.456367,999.0944124
512.0497923,999.5205829,1000.335049
478.048118,1000.325402,999.6578719
413.2997399,998.7390191,999.51286
415.8456407,999.8677739,999.1937754
511.5858342,998.9297807,1000.657717
472.8914243,999.0758749,1000.195502
657.9317362,1000.286621,1001.616944
560.6640923,999.654593,1000.876905
587.7430828,1001.105425,1000.472713
472.0676643,1000.645258,999.4170607
390.8626783,998.9280852,999.2577785
329.0670351,998.9300525,998.5349489
526.7267309,999.4651049,1000.518127
452.1023861,1000.827578,999.0524337
413.8722623,1000.875865,998.5870992
666.4417082,1000.825976,1001.516669
487.7692307,1000.870735,999.4312161
560.6378551,1000.59721,1000.391799
449.8104763,999.2408066,999.7367864
499.9483099,1000.58494,999.7626083
429.2677211,1000.18133,999.0771653
508.9117648,999.4709344,1000.280783
546.2039332,1000.154779,1000.481868
621.5970323,1000.743147,1000.967842
413.8417804,999.1536757,999.3566519
449.0260697,1000.970012,998.9549396
447.0531904,1000.507443,999.1633272
595.4864806,999.7915867,1001.191695
480.877333,999.0781654,1000.129223
667.7085649,1000.088756,1001.853536
594.6095888,1000.328767,1000.917551
600.0432909,1000.159991,1000.988004
508.199782,1001.176737,999.5251392
359.1950799,998.2787343,999.175152
365.8832807,998.6287529,999.1641437
576.7384253,1000.000693,1000.874984
515.3251906,1001.040521,999.8086419
423.6545332,999.8160044,999.2718882
543.4922776,999.4720258,1000.547553
577.2929237,1000.317063,1000.775877
421.0589464,1001.09895,998.5612485
625.0801846,1001.72474,1000.638738
434.2752828,998.8385077,999.7059234
657.7342507,1000.547353,1001.565843
518.3561443,1000.12727,1000.094651
481.8628061,998.960411,1000.242243
476.5260783,1000.018988,999.6727317
457.3131861,998.8553787,1000.020026
456.7209925,1001.451646,998.8476055
403.3155756,1000.771023,998.5628509
599.3670935,999.2322436,1001.451407
