userId,movie,rating
5987,Toy Story (1995),4
5989,Toy Story (1995),4
5991,Toy Story (1995),3
5993,Toy Story (1995),5
5995,Toy Story (1995),3.5
6002,Toy Story (1995),4
6003,Toy Story (1995),4
6004,Toy Story (1995),3
6009,Toy Story (1995),4
6016,Toy Story (1995),4
6017,Toy Story (1995),4
6020,Toy Story (1995),3
6021,Toy Story (1995),5
6025,Toy Story (1995),4
6026,Toy Story (1995),4
6027,Toy Story (1995),3
6028,Toy Story (1995),5
6029,Toy Story (1995),5
6031,Toy Story (1995),4
6034,Toy Story (1995),4
6038,Toy Story (1995),3
6039,Toy Story (1995),4.5
6040,Toy Story (1995),1
6043,Toy Story (1995),5
6046,Toy Story (1995),4
6047,Toy Story (1995),5
6048,Toy Story (1995),5
6050,Toy Story (1995),3
6053,Toy Story (1995),3
6057,Toy Story (1995),3
6059,Toy Story (1995),4
6061,Toy Story (1995),4
6062,Toy Story (1995),3
6063,Toy Story (1995),4
6066,Toy Story (1995),1
6067,Toy Story (1995),4.5
6068,Toy Story (1995),5
6072,Toy Story (1995),4
6073,Toy Story (1995),4
6074,Toy Story (1995),4.5
6075,Toy Story (1995),3
6078,Toy Story (1995),4
6082,Toy Story (1995),3
6083,Toy Story (1995),5
6085,Toy Story (1995),4
6092,Toy Story (1995),5
6095,Toy Story (1995),5
6099,Toy Story (1995),4
6100,Toy Story (1995),5
6102,Toy Story (1995),2.5
6103,Toy Story (1995),4
6105,Toy Story (1995),4
6108,Toy Story (1995),4
6109,Toy Story (1995),4.5
6111,Toy Story (1995),4
6112,Toy Story (1995),5
6113,Toy Story (1995),4
6114,Toy Story (1995),4
6115,Toy Story (1995),4
6127,Toy Story (1995),3
6128,Toy Story (1995),5
6132,Toy Story (1995),4
6133,Toy Story (1995),3
6141,Toy Story (1995),3.5
6144,Toy Story (1995),4
6146,Toy Story (1995),2.5
6147,Toy Story (1995),4
6151,Toy Story (1995),5
6152,Toy Story (1995),3
6154,Toy Story (1995),4
6157,Toy Story (1995),2
6160,Toy Story (1995),3
6162,Toy Story (1995),4
6164,Toy Story (1995),4
6167,Toy Story (1995),5
6170,Toy Story (1995),5
6171,Toy Story (1995),5
6175,Toy Story (1995),2
6176,Toy Story (1995),4
6183,Toy Story (1995),4
6186,Toy Story (1995),4
6188,Toy Story (1995),3
6194,Toy Story (1995),4.5
6198,Toy Story (1995),3
6199,Toy Story (1995),4
6207,Toy Story (1995),5
6208,Toy Story (1995),4
6221,Toy Story (1995),5
6226,Toy Story (1995),4
6228,Toy Story (1995),5
6232,Toy Story (1995),3.5
6233,Toy Story (1995),4.5
6236,Toy Story (1995),3.5
6237,Toy Story (1995),5
6238,Toy Story (1995),4
6239,Toy Story (1995),5
6244,Toy Story (1995),3.5
6245,Toy Story (1995),3.5
6247,Toy Story (1995),5
6254,Toy Story (1995),4
6255,Toy Story (1995),2.5
6257,Toy Story (1995),4
6266,Toy Story (1995),4
6276,Toy Story (1995),3
6282,Toy Story (1995),4
6284,Toy Story (1995),4
6286,Toy Story (1995),5
6288,Toy Story (1995),5
6293,Toy Story (1995),4
6296,Toy Story (1995),3
6297,Toy Story (1995),3
6298,Toy Story (1995),4.5
6299,Toy Story (1995),4
6302,Toy Story (1995),3.5
6304,Toy Story (1995),5
6309,Toy Story (1995),5
6310,Toy Story (1995),4.5
6314,Toy Story (1995),5
6320,Toy Story (1995),4
6322,Toy Story (1995),5
6324,Toy Story (1995),4.5
6326,Toy Story (1995),5
6328,Toy Story (1995),3.5
6331,Toy Story (1995),3
6332,Toy Story (1995),4
6333,Toy Story (1995),4
6342,Toy Story (1995),4
6344,Toy Story (1995),5
6348,Toy Story (1995),4
6349,Toy Story (1995),4
6356,Toy Story (1995),3
6357,Toy Story (1995),3
6358,Toy Story (1995),5
6359,Toy Story (1995),3
6360,Toy Story (1995),4
6364,Toy Story (1995),4
6366,Toy Story (1995),3
6367,Toy Story (1995),4
6369,Toy Story (1995),3.5
6371,Toy Story (1995),4
6373,Toy Story (1995),2.5
6377,Toy Story (1995),3.5
6379,Toy Story (1995),4.5
6381,Toy Story (1995),4
6385,Toy Story (1995),2.5
6387,Toy Story (1995),3
6388,Toy Story (1995),5
6390,Toy Story (1995),4
6405,Toy Story (1995),4
6407,Toy Story (1995),2.5
6410,Toy Story (1995),3
6413,Toy Story (1995),3
6414,Toy Story (1995),3
6415,Toy Story (1995),3
6417,Toy Story (1995),4
6418,Toy Story (1995),4.5
6426,Toy Story (1995),5
6431,Toy Story (1995),4
6433,Toy Story (1995),4
6436,Toy Story (1995),4
6444,Toy Story (1995),3.5
6447,Toy Story (1995),3.5
6448,Toy Story (1995),5
6449,Toy Story (1995),3
6450,Toy Story (1995),4
6451,Toy Story (1995),3
6452,Toy Story (1995),3.5
6454,Toy Story (1995),3
6459,Toy Story (1995),5
6460,Toy Story (1995),5
6464,Toy Story (1995),4
6465,Toy Story (1995),5
6466,Toy Story (1995),4
6469,Toy Story (1995),4.5
6471,Toy Story (1995),3.5
6472,Toy Story (1995),5
6476,Toy Story (1995),4
6482,Toy Story (1995),4
6487,Toy Story (1995),5
6491,Toy Story (1995),1.5
6494,Toy Story (1995),2
6497,Toy Story (1995),5
6499,Toy Story (1995),5
6501,Toy Story (1995),4
6503,Toy Story (1995),4
6510,Toy Story (1995),5
6511,Toy Story (1995),3
6514,Toy Story (1995),1
6521,Toy Story (1995),5
6522,Toy Story (1995),3
6527,Toy Story (1995),4
6530,Toy Story (1995),4.5
6532,Toy Story (1995),4
6533,Toy Story (1995),5
6534,Toy Story (1995),4
6536,Toy Story (1995),4
6540,Toy Story (1995),4
6543,Toy Story (1995),3.5
6552,Toy Story (1995),4.5
6553,Toy Story (1995),3.5
6559,Toy Story (1995),3
6561,Toy Story (1995),1
6566,Toy Story (1995),4
6567,Toy Story (1995),3
6569,Toy Story (1995),2.5
6570,Toy Story (1995),5
6571,Toy Story (1995),4.5
6575,Toy Story (1995),3.5
6576,Toy Story (1995),5
6578,Toy Story (1995),4
6579,Toy Story (1995),4
6593,Toy Story (1995),4
6595,Toy Story (1995),3
6599,Toy Story (1995),3.5
6601,Toy Story (1995),5
6603,Toy Story (1995),2
6604,Toy Story (1995),5
6606,Toy Story (1995),4
6607,Toy Story (1995),4
6608,Toy Story (1995),5
6616,Toy Story (1995),4.5
6621,Toy Story (1995),4
6623,Toy Story (1995),3
6627,Toy Story (1995),4
6628,Toy Story (1995),4
6629,Toy Story (1995),4
6630,Toy Story (1995),5
6632,Toy Story (1995),2.5
6634,Toy Story (1995),4
6635,Toy Story (1995),3
6636,Toy Story (1995),4
6639,Toy Story (1995),4
6640,Toy Story (1995),5
6643,Toy Story (1995),4
6645,Toy Story (1995),3
6647,Toy Story (1995),4
6649,Toy Story (1995),4
6651,Toy Story (1995),5
6652,Toy Story (1995),4.5
6656,Toy Story (1995),5
6660,Toy Story (1995),4
6663,Toy Story (1995),4
6667,Toy Story (1995),3
6671,Toy Story (1995),4
6676,Toy Story (1995),5
6678,Toy Story (1995),4
6689,Toy Story (1995),4.5
6696,Toy Story (1995),5
6711,Toy Story (1995),5
6714,Toy Story (1995),2
6715,Toy Story (1995),3.5
6716,Toy Story (1995),5
6718,Toy Story (1995),4
6719,Toy Story (1995),4
6721,Toy Story (1995),2
6722,Toy Story (1995),3.5
6726,Toy Story (1995),5
6729,Toy Story (1995),3
6731,Toy Story (1995),3.5
6734,Toy Story (1995),0.5
6735,Toy Story (1995),4
6736,Toy Story (1995),4
6737,Toy Story (1995),3
6739,Toy Story (1995),4
6741,Toy Story (1995),4
6743,Toy Story (1995),4
6744,Toy Story (1995),5
6745,Toy Story (1995),4
6749,Toy Story (1995),3
6753,Toy Story (1995),4.5
6764,Toy Story (1995),5
6773,Toy Story (1995),3
6775,Toy Story (1995),4
6778,Toy Story (1995),4
6781,Toy Story (1995),4
6784,Toy Story (1995),5
6785,Toy Story (1995),4
6787,Toy Story (1995),3
6788,Toy Story (1995),4
6791,Toy Story (1995),4
6792,Toy Story (1995),5
6793,Toy Story (1995),5
6796,Toy Story (1995),4.5
6800,Toy Story (1995),3
6801,Toy Story (1995),4
6802,Toy Story (1995),4
6804,Toy Story (1995),5
6806,Toy Story (1995),3.5
6811,Toy Story (1995),3
6813,Toy Story (1995),5
6814,Toy Story (1995),4.5
6815,Toy Story (1995),5
6819,Toy Story (1995),4
6823,Toy Story (1995),5
6824,Toy Story (1995),4
6826,Toy Story (1995),5
6827,Toy Story (1995),3
6828,Toy Story (1995),5
6832,Toy Story (1995),5
6837,Toy Story (1995),5
6838,Toy Story (1995),4
6841,Toy Story (1995),4.5
6842,Toy Story (1995),1.5
6843,Toy Story (1995),3
6845,Toy Story (1995),3
6847,Toy Story (1995),4
6853,Toy Story (1995),4
6859,Toy Story (1995),5
6860,Toy Story (1995),4
6861,Toy Story (1995),4
6871,Toy Story (1995),4
6873,Toy Story (1995),4
6874,Toy Story (1995),5
6875,Toy Story (1995),5
6878,Toy Story (1995),5
6880,Toy Story (1995),4
6881,Toy Story (1995),2
6883,Toy Story (1995),4
6888,Toy Story (1995),4.5
6889,Toy Story (1995),5
6891,Toy Story (1995),4.5
6895,Toy Story (1995),4
6897,Toy Story (1995),3
6898,Toy Story (1995),4
6899,Toy Story (1995),4
6904,Toy Story (1995),4
6905,Toy Story (1995),3
6912,Toy Story (1995),3
6916,Toy Story (1995),4
6918,Toy Story (1995),5
6921,Toy Story (1995),5
6922,Toy Story (1995),2
6937,Toy Story (1995),3.5
6938,Toy Story (1995),4
6940,Toy Story (1995),5
6944,Toy Story (1995),5
6945,Toy Story (1995),4
6951,Toy Story (1995),5
6952,Toy Story (1995),3
6955,Toy Story (1995),4
6958,Toy Story (1995),4
6959,Toy Story (1995),4
6961,Toy Story (1995),4
6964,Toy Story (1995),5
6966,Toy Story (1995),5
6972,Toy Story (1995),4
6974,Toy Story (1995),4
6976,Toy Story (1995),4.5
6978,Toy Story (1995),3
6983,Toy Story (1995),4
6988,Toy Story (1995),1.5
6995,Toy Story (1995),4
6996,Toy Story (1995),3
6997,Toy Story (1995),2
6999,Toy Story (1995),4
7000,Toy Story (1995),4
7007,Toy Story (1995),5
7010,Toy Story (1995),3
7012,Toy Story (1995),5
7017,Toy Story (1995),4
7019,Toy Story (1995),5
7025,Toy Story (1995),4
7029,Toy Story (1995),4
7032,Toy Story (1995),4
7034,Toy Story (1995),3
7037,Toy Story (1995),4.5
7038,Toy Story (1995),3.5
7046,Toy Story (1995),4
7047,Toy Story (1995),4
7049,Toy Story (1995),5
7051,Toy Story (1995),5
7054,Toy Story (1995),5
7055,Toy Story (1995),4
7058,Toy Story (1995),3
7059,Toy Story (1995),4
7060,Toy Story (1995),3.5
7061,Toy Story (1995),4.5
7065,Toy Story (1995),4
7067,Toy Story (1995),4
7073,Toy Story (1995),5
7075,Toy Story (1995),4
7081,Toy Story (1995),5
7083,Toy Story (1995),4
7088,Toy Story (1995),5
7094,Toy Story (1995),5
7097,Toy Story (1995),5
7104,Toy Story (1995),5
7107,Toy Story (1995),4
7110,Toy Story (1995),4
7116,Toy Story (1995),4
7117,Toy Story (1995),4
7119,Toy Story (1995),5
7120,Toy Story (1995),4.5
1,Jumanji (1995),3.5
5,Jumanji (1995),3
13,Jumanji (1995),3
29,Jumanji (1995),3
34,Jumanji (1995),3
54,Jumanji (1995),3
88,Jumanji (1995),1
91,Jumanji (1995),3.5
116,Jumanji (1995),2
119,Jumanji (1995),4
120,Jumanji (1995),1
124,Jumanji (1995),2
127,Jumanji (1995),3
128,Jumanji (1995),3
129,Jumanji (1995),3
131,Jumanji (1995),1
132,Jumanji (1995),3
137,Jumanji (1995),3
142,Jumanji (1995),4
152,Jumanji (1995),3
156,Jumanji (1995),5
158,Jumanji (1995),3
164,Jumanji (1995),3
165,Jumanji (1995),3
170,Jumanji (1995),3
184,Jumanji (1995),3
220,Jumanji (1995),3
232,Jumanji (1995),3.5
235,Jumanji (1995),3
238,Jumanji (1995),3
249,Jumanji (1995),5
251,Jumanji (1995),4
255,Jumanji (1995),5
259,Jumanji (1995),5
271,Jumanji (1995),2.5
278,Jumanji (1995),3.5
294,Jumanji (1995),4.5
295,Jumanji (1995),3
296,Jumanji (1995),5
298,Jumanji (1995),3
309,Jumanji (1995),4
315,Jumanji (1995),4
326,Jumanji (1995),3
330,Jumanji (1995),3
332,Jumanji (1995),2
343,Jumanji (1995),3
347,Jumanji (1995),2
367,Jumanji (1995),2
369,Jumanji (1995),4
370,Jumanji (1995),4
377,Jumanji (1995),5
388,Jumanji (1995),1.5
389,Jumanji (1995),3
395,Jumanji (1995),4
401,Jumanji (1995),4
409,Jumanji (1995),4
421,Jumanji (1995),2.5
425,Jumanji (1995),3
427,Jumanji (1995),0.5
435,Jumanji (1995),3
440,Jumanji (1995),3.5
444,Jumanji (1995),3
452,Jumanji (1995),4
453,Jumanji (1995),5
457,Jumanji (1995),3
461,Jumanji (1995),3
462,Jumanji (1995),3.5
463,Jumanji (1995),3
465,Jumanji (1995),5
466,Jumanji (1995),4
469,Jumanji (1995),3.5
473,Jumanji (1995),3
479,Jumanji (1995),3
482,Jumanji (1995),3.5
485,Jumanji (1995),2.5
489,Jumanji (1995),3
492,Jumanji (1995),3
493,Jumanji (1995),3
509,Jumanji (1995),5
518,Jumanji (1995),4
520,Jumanji (1995),4
536,Jumanji (1995),3
546,Jumanji (1995),3
548,Jumanji (1995),3
554,Jumanji (1995),3
572,Jumanji (1995),3.5
574,Jumanji (1995),4
578,Jumanji (1995),1.5
579,Jumanji (1995),4
586,Jumanji (1995),3
587,Jumanji (1995),2
588,Jumanji (1995),3.5
593,Jumanji (1995),5
604,Jumanji (1995),4
610,Jumanji (1995),2
611,Jumanji (1995),5
630,Jumanji (1995),4.5
635,Jumanji (1995),4
637,Jumanji (1995),3.5
642,Jumanji (1995),3
648,Jumanji (1995),2
649,Jumanji (1995),1.5
670,Jumanji (1995),2
673,Jumanji (1995),4
679,Jumanji (1995),4
683,Jumanji (1995),4
684,Jumanji (1995),4
686,Jumanji (1995),2
688,Jumanji (1995),3
689,Jumanji (1995),2.5
694,Jumanji (1995),1.5
698,Jumanji (1995),5
703,Jumanji (1995),2
706,Jumanji (1995),5
721,Jumanji (1995),3
722,Jumanji (1995),4
724,Jumanji (1995),3.5
725,Jumanji (1995),5
729,Jumanji (1995),1.5
733,Jumanji (1995),5
737,Jumanji (1995),3
738,Jumanji (1995),4
739,Jumanji (1995),2.5
741,Jumanji (1995),3
743,Jumanji (1995),3
749,Jumanji (1995),3
750,Jumanji (1995),3
760,Jumanji (1995),3
766,Jumanji (1995),4
768,Jumanji (1995),3
775,Jumanji (1995),2
777,Jumanji (1995),2.5
782,Jumanji (1995),4
786,Jumanji (1995),2.5
789,Jumanji (1995),3.5
791,Jumanji (1995),4
809,Jumanji (1995),0.5
812,Jumanji (1995),1
827,Jumanji (1995),4
829,Jumanji (1995),3.5
831,Jumanji (1995),3
840,Jumanji (1995),3
847,Jumanji (1995),3
869,Jumanji (1995),3.5
872,Jumanji (1995),4
890,Jumanji (1995),5
893,Jumanji (1995),3
903,Jumanji (1995),4
910,Jumanji (1995),4
916,Jumanji (1995),3.5
925,Jumanji (1995),3
932,Jumanji (1995),4
939,Jumanji (1995),4
955,Jumanji (1995),3
956,Jumanji (1995),3
960,Jumanji (1995),3
964,Jumanji (1995),3.5
970,Jumanji (1995),2
980,Jumanji (1995),4
982,Jumanji (1995),2
984,Jumanji (1995),3
986,Jumanji (1995),4
987,Jumanji (1995),4
989,Jumanji (1995),3.5
995,Jumanji (1995),0.5
1001,Jumanji (1995),2.5
1007,Jumanji (1995),3
1015,Jumanji (1995),3
1049,Jumanji (1995),3
1057,Jumanji (1995),3
1058,Jumanji (1995),3
1068,Jumanji (1995),4
1073,Jumanji (1995),1.5
1085,Jumanji (1995),4
1093,Jumanji (1995),4
1098,Jumanji (1995),5
1112,Jumanji (1995),3
1114,Jumanji (1995),4
1116,Jumanji (1995),4
1135,Jumanji (1995),3
1136,Jumanji (1995),5
1155,Jumanji (1995),4
1159,Jumanji (1995),4
1165,Jumanji (1995),2.5
1175,Jumanji (1995),1.5
1181,Jumanji (1995),4
1185,Jumanji (1995),3.5
1200,Jumanji (1995),3
1207,Jumanji (1995),3
1209,Jumanji (1995),3.5
1212,Jumanji (1995),3
1222,Jumanji (1995),4
1241,Jumanji (1995),4
1244,Jumanji (1995),3.5
1250,Jumanji (1995),4
1252,Jumanji (1995),4
1254,Jumanji (1995),2
1255,Jumanji (1995),2.5
1265,Jumanji (1995),5
1270,Jumanji (1995),5
1280,Jumanji (1995),3
1284,Jumanji (1995),4
1288,Jumanji (1995),3.5
1290,Jumanji (1995),3
1294,Jumanji (1995),4
1298,Jumanji (1995),4
1302,Jumanji (1995),3
1310,Jumanji (1995),3.5
1311,Jumanji (1995),4
1313,Jumanji (1995),4
1317,Jumanji (1995),4
1322,Jumanji (1995),2.5
1326,Jumanji (1995),4
1338,Jumanji (1995),3
1339,Jumanji (1995),3
1341,Jumanji (1995),3.5
1350,Jumanji (1995),2
1359,Jumanji (1995),3
1367,Jumanji (1995),3
1372,Jumanji (1995),3
1374,Jumanji (1995),0.5
1376,Jumanji (1995),5
1387,Jumanji (1995),3
1407,Jumanji (1995),3
1411,Jumanji (1995),3.5
1417,Jumanji (1995),4
1423,Jumanji (1995),3
1426,Jumanji (1995),3.5
1441,Jumanji (1995),3
1450,Jumanji (1995),4
1453,Jumanji (1995),3
1455,Jumanji (1995),3.5
1458,Jumanji (1995),3
1494,Jumanji (1995),3
1507,Jumanji (1995),3
1512,Jumanji (1995),4
1514,Jumanji (1995),3
1515,Jumanji (1995),3
1516,Jumanji (1995),2
1518,Jumanji (1995),4
1525,Jumanji (1995),2.5
1537,Jumanji (1995),5
1544,Jumanji (1995),3
1546,Jumanji (1995),4
1547,Jumanji (1995),3
1548,Jumanji (1995),4
1555,Jumanji (1995),3
1560,Jumanji (1995),3
1568,Jumanji (1995),3
1579,Jumanji (1995),4
1600,Jumanji (1995),2
1602,Jumanji (1995),4
1608,Jumanji (1995),5
1616,Jumanji (1995),0.5
1619,Jumanji (1995),1
1620,Jumanji (1995),3
1629,Jumanji (1995),3.5
1635,Jumanji (1995),3
1638,Jumanji (1995),3
1643,Jumanji (1995),1
1644,Jumanji (1995),4
1645,Jumanji (1995),4
1649,Jumanji (1995),3
1652,Jumanji (1995),4
1653,Jumanji (1995),3
1662,Jumanji (1995),2
1672,Jumanji (1995),2
1685,Jumanji (1995),4
1689,Jumanji (1995),3
1707,Jumanji (1995),3
1715,Jumanji (1995),1
1726,Jumanji (1995),3
1728,Jumanji (1995),4
1741,Jumanji (1995),4
1743,Jumanji (1995),3
1748,Jumanji (1995),3
1751,Jumanji (1995),2.5
1758,Jumanji (1995),3.5
1763,Jumanji (1995),4
1764,Jumanji (1995),4
1775,Jumanji (1995),3.5
1777,Jumanji (1995),5
1780,Jumanji (1995),3
1789,Jumanji (1995),3
1806,Jumanji (1995),4.5
1808,Jumanji (1995),3
1810,Jumanji (1995),3
1813,Jumanji (1995),1.5
1825,Jumanji (1995),3
1831,Jumanji (1995),5
1835,Jumanji (1995),4
1844,Jumanji (1995),4
1845,Jumanji (1995),3
1847,Jumanji (1995),3
1849,Jumanji (1995),3
1854,Jumanji (1995),4
1855,Jumanji (1995),3
1864,Jumanji (1995),3
1869,Jumanji (1995),4
1876,Jumanji (1995),2.5
1887,Jumanji (1995),2.5
1892,Jumanji (1995),2.5
1904,Jumanji (1995),3
1906,Jumanji (1995),3
1912,Jumanji (1995),2
1918,Jumanji (1995),3
1927,Jumanji (1995),3
1930,Jumanji (1995),4.5
1931,Jumanji (1995),4
1942,Jumanji (1995),2
1959,Jumanji (1995),2
1967,Jumanji (1995),1
1969,Jumanji (1995),3
1984,Jumanji (1995),3.5
2001,Jumanji (1995),3.5
2004,Jumanji (1995),3.5
2010,Jumanji (1995),4
2013,Jumanji (1995),2.5
2019,Jumanji (1995),2.5
2024,Jumanji (1995),3.5
2034,Jumanji (1995),1
2038,Jumanji (1995),3.5
2047,Jumanji (1995),1.5
2051,Jumanji (1995),3
2076,Jumanji (1995),4
2080,Jumanji (1995),3
2081,Jumanji (1995),0.5
2084,Jumanji (1995),0.5
2089,Jumanji (1995),4
2098,Jumanji (1995),3
2099,Jumanji (1995),4
2107,Jumanji (1995),3.5
2117,Jumanji (1995),2
2136,Jumanji (1995),4
2138,Jumanji (1995),3.5
2145,Jumanji (1995),4
2147,Jumanji (1995),3.5
2150,Jumanji (1995),3
2153,Jumanji (1995),4
2155,Jumanji (1995),5
2158,Jumanji (1995),3.5
2161,Jumanji (1995),4
2164,Jumanji (1995),4
2171,Jumanji (1995),3
2184,Jumanji (1995),2
2188,Jumanji (1995),4
2191,Jumanji (1995),4
2193,Jumanji (1995),2
2200,Jumanji (1995),4
2212,Jumanji (1995),4
2217,Jumanji (1995),3.5
2222,Jumanji (1995),3
2229,Jumanji (1995),3
2232,Jumanji (1995),3
2233,Jumanji (1995),3
2246,Jumanji (1995),3.5
2256,Jumanji (1995),3
2257,Jumanji (1995),2
2259,Jumanji (1995),4
2261,Jumanji (1995),3.5
2272,Jumanji (1995),4
2281,Jumanji (1995),1
2285,Jumanji (1995),1
2296,Jumanji (1995),4
2306,Jumanji (1995),4
2320,Jumanji (1995),3
2323,Jumanji (1995),3
2332,Jumanji (1995),4
2333,Jumanji (1995),4
2343,Jumanji (1995),4
2344,Jumanji (1995),3.5
2349,Jumanji (1995),3
2360,Jumanji (1995),3
2361,Jumanji (1995),2.5
2367,Jumanji (1995),2.5
2368,Jumanji (1995),2
2371,Jumanji (1995),3
2378,Jumanji (1995),2
2386,Jumanji (1995),4
2387,Jumanji (1995),3
2392,Jumanji (1995),3.5
2394,Jumanji (1995),2
2396,Jumanji (1995),4
2397,Jumanji (1995),4
2399,Jumanji (1995),3
2402,Jumanji (1995),4
2410,Jumanji (1995),3.5
2413,Jumanji (1995),4
2419,Jumanji (1995),5
2424,Jumanji (1995),5
2428,Jumanji (1995),5
2444,Jumanji (1995),2.5
2467,Jumanji (1995),3.5
2477,Jumanji (1995),4
2484,Jumanji (1995),3
2487,Jumanji (1995),2
2502,Jumanji (1995),2.5
2512,Jumanji (1995),4
2515,Jumanji (1995),2
2516,Jumanji (1995),5
2523,Jumanji (1995),3.5
2529,Jumanji (1995),3.5
2544,Jumanji (1995),3.5
2549,Jumanji (1995),3
2558,Jumanji (1995),3
2565,Jumanji (1995),4
2568,Jumanji (1995),3.5
2570,Jumanji (1995),4
2575,Jumanji (1995),4
2576,Jumanji (1995),3
2580,Jumanji (1995),4
2583,Jumanji (1995),5
2585,Jumanji (1995),3
2598,Jumanji (1995),3
2599,Jumanji (1995),5
2611,Jumanji (1995),2
2614,Jumanji (1995),4
2616,Jumanji (1995),5
2638,Jumanji (1995),3
2643,Jumanji (1995),3
2646,Jumanji (1995),3
2650,Jumanji (1995),3.5
2653,Jumanji (1995),3
2657,Jumanji (1995),4
2661,Jumanji (1995),4
2663,Jumanji (1995),3
2669,Jumanji (1995),3.5
2671,Jumanji (1995),3
2672,Jumanji (1995),4
2675,Jumanji (1995),4
2676,Jumanji (1995),2
2678,Jumanji (1995),3
2682,Jumanji (1995),5
2692,Jumanji (1995),4
2694,Jumanji (1995),5
2705,Jumanji (1995),3
2706,Jumanji (1995),4
2711,Jumanji (1995),2
2712,Jumanji (1995),4.5
2713,Jumanji (1995),5
2718,Jumanji (1995),4.5
2735,Jumanji (1995),3
2740,Jumanji (1995),4
2753,Jumanji (1995),3
2755,Jumanji (1995),3
2757,Jumanji (1995),4
2758,Jumanji (1995),4
2772,Jumanji (1995),3.5
2779,Jumanji (1995),3
2780,Jumanji (1995),2.5
2787,Jumanji (1995),5
2807,Jumanji (1995),4
2810,Jumanji (1995),3.5
2811,Jumanji (1995),3
2812,Jumanji (1995),5
2816,Jumanji (1995),4
2826,Jumanji (1995),3.5
2837,Jumanji (1995),2.5
2839,Jumanji (1995),5
2841,Jumanji (1995),3
2842,Jumanji (1995),3
2851,Jumanji (1995),3
2868,Jumanji (1995),3
2875,Jumanji (1995),5
2892,Jumanji (1995),5
2894,Jumanji (1995),3
2897,Jumanji (1995),4
2902,Jumanji (1995),3
2903,Jumanji (1995),3.5
2914,Jumanji (1995),0.5
2925,Jumanji (1995),3
2930,Jumanji (1995),4
2936,Jumanji (1995),4
2942,Jumanji (1995),4
2943,Jumanji (1995),5
2948,Jumanji (1995),1
2959,Jumanji (1995),4
2970,Jumanji (1995),2
2972,Jumanji (1995),4
2979,Jumanji (1995),4
2985,Jumanji (1995),5
2988,Jumanji (1995),2.5
2992,Jumanji (1995),2
2999,Jumanji (1995),3
3020,Jumanji (1995),4
3024,Jumanji (1995),3
3033,Jumanji (1995),2.5
3047,Jumanji (1995),5
3053,Jumanji (1995),4
3054,Jumanji (1995),3
3056,Jumanji (1995),2
3057,Jumanji (1995),3
3058,Jumanji (1995),5
3065,Jumanji (1995),5
3069,Jumanji (1995),3
3072,Jumanji (1995),2
3073,Jumanji (1995),3
3086,Jumanji (1995),5
3094,Jumanji (1995),3.5
3101,Jumanji (1995),3
3106,Jumanji (1995),3.5
3109,Jumanji (1995),3
3111,Jumanji (1995),3
3165,Jumanji (1995),2
3166,Jumanji (1995),3.5
3169,Jumanji (1995),3
3170,Jumanji (1995),3.5
3171,Jumanji (1995),3.5
3178,Jumanji (1995),3
3179,Jumanji (1995),3
3184,Jumanji (1995),2.5
3186,Jumanji (1995),4.5
3192,Jumanji (1995),5
3195,Jumanji (1995),3
3196,Jumanji (1995),2.5
3197,Jumanji (1995),3
3199,Jumanji (1995),3
3202,Jumanji (1995),5
3208,Jumanji (1995),3.5
3218,Jumanji (1995),2
3227,Jumanji (1995),4
3234,Jumanji (1995),4
3236,Jumanji (1995),4
3251,Jumanji (1995),2.5
3259,Jumanji (1995),2
3260,Jumanji (1995),4.5
3262,Jumanji (1995),5
3263,Jumanji (1995),4
3264,Jumanji (1995),3
3268,Jumanji (1995),3.5
3269,Jumanji (1995),2
3272,Jumanji (1995),3
3274,Jumanji (1995),5
3275,Jumanji (1995),2
3277,Jumanji (1995),3
3284,Jumanji (1995),3
3291,Jumanji (1995),3
3293,Jumanji (1995),2.5
3295,Jumanji (1995),2.5
3296,Jumanji (1995),3.5
3309,Jumanji (1995),5
3311,Jumanji (1995),2
3316,Jumanji (1995),3
3318,Jumanji (1995),3
3329,Jumanji (1995),3
3338,Jumanji (1995),3
3348,Jumanji (1995),1.5
3352,Jumanji (1995),3
3353,Jumanji (1995),3
3356,Jumanji (1995),3
3360,Jumanji (1995),3
3364,Jumanji (1995),3.5
3371,Jumanji (1995),3
3384,Jumanji (1995),3.5
3389,Jumanji (1995),5
3397,Jumanji (1995),2
3405,Jumanji (1995),4
3408,Jumanji (1995),4
3424,Jumanji (1995),2.5
3443,Jumanji (1995),3
3450,Jumanji (1995),2.5
3457,Jumanji (1995),4
3461,Jumanji (1995),3
3483,Jumanji (1995),3
3487,Jumanji (1995),3
3490,Jumanji (1995),2
3491,Jumanji (1995),4
3497,Jumanji (1995),3
3499,Jumanji (1995),2
3504,Jumanji (1995),3
3505,Jumanji (1995),4
3513,Jumanji (1995),3
3514,Jumanji (1995),2.5
3516,Jumanji (1995),2.5
3517,Jumanji (1995),3
3530,Jumanji (1995),3
3534,Jumanji (1995),4
3540,Jumanji (1995),3
3544,Jumanji (1995),3
3550,Jumanji (1995),4
3551,Jumanji (1995),4
3552,Jumanji (1995),4
3565,Jumanji (1995),3
3572,Jumanji (1995),3.5
3576,Jumanji (1995),2.5
3585,Jumanji (1995),3
3586,Jumanji (1995),5
3589,Jumanji (1995),3
3592,Jumanji (1995),2
3596,Jumanji (1995),3
